ord_id,order_date,order_priority
Ord_2094,"2009-11-09 00:00:00",CRITICAL
Ord_2514,"2009-11-09 00:00:00",CRITICAL
Ord_4248,"2009-11-09 00:00:00",CRITICAL
Ord_4709,"2009-11-09 00:00:00",MEDIUM
Ord_453,"2009-11-10 00:00:00",MEDIUM
Ord_2611,"2009-11-10 00:00:00",HIGH
Ord_3568,"2009-11-10 00:00:00",LOW
Ord_4746,"2009-11-10 00:00:00",LOW
Ord_3015,"2009-11-11 00:00:00",HIGH
Ord_4424,"2009-11-11 00:00:00","NOT SPECIFIED"
Ord_1000,"2009-11-12 00:00:00",HIGH
Ord_2486,"2009-11-12 00:00:00",CRITICAL
Ord_3217,"2009-11-12 00:00:00",MEDIUM
Ord_4130,"2009-11-12 00:00:00",MEDIUM
Ord_1094,"2009-12-01 00:00:00","NOT SPECIFIED"
Ord_2163,"2009-12-01 00:00:00",CRITICAL
Ord_3657,"2009-12-01 00:00:00","NOT SPECIFIED"
Ord_3665,"2009-12-01 00:00:00",MEDIUM
Ord_4859,"2009-12-01 00:00:00",LOW
Ord_828,"2009-12-02 00:00:00",CRITICAL
Ord_1382,"2009-12-02 00:00:00","NOT SPECIFIED"
Ord_1387,"2009-12-02 00:00:00",LOW
Ord_1683,"2009-12-02 00:00:00",MEDIUM
Ord_2573,"2009-12-02 00:00:00",HIGH
Ord_2825,"2009-12-02 00:00:00",MEDIUM
Ord_4314,"2009-12-02 00:00:00",MEDIUM
Ord_2451,"2009-12-03 00:00:00",HIGH
Ord_2765,"2009-12-03 00:00:00","NOT SPECIFIED"
Ord_3719,"2009-12-03 00:00:00","NOT SPECIFIED"
Ord_4964,"2009-12-03 00:00:00",LOW
Ord_5031,"2009-12-03 00:00:00","NOT SPECIFIED"
Ord_4792,"2009-12-04 00:00:00",HIGH
Ord_501,"2009-12-05 00:00:00",MEDIUM
Ord_996,"2009-12-05 00:00:00",MEDIUM
Ord_3349,"2009-12-05 00:00:00","NOT SPECIFIED"
Ord_935,"2009-12-06 00:00:00",LOW
Ord_1191,"2009-12-06 00:00:00",LOW
Ord_2757,"2009-12-06 00:00:00",MEDIUM
Ord_3914,"2009-12-06 00:00:00",HIGH
Ord_4409,"2009-12-06 00:00:00",HIGH
Ord_4735,"2009-12-06 00:00:00",CRITICAL
Ord_5188,"2009-12-06 00:00:00",HIGH
Ord_774,"2009-12-07 00:00:00",LOW
Ord_2906,"2009-12-07 00:00:00",HIGH
Ord_4037,"2009-12-07 00:00:00",LOW
Ord_4516,"2009-12-07 00:00:00",HIGH
Ord_4559,"2009-12-07 00:00:00","NOT SPECIFIED"
Ord_5284,"2009-12-07 00:00:00",HIGH
Ord_40,"2009-12-08 00:00:00",HIGH
Ord_658,"2009-12-08 00:00:00",HIGH
Ord_1420,"2009-12-08 00:00:00",MEDIUM
Ord_4794,"2009-12-08 00:00:00",MEDIUM
Ord_879,"2009-12-09 00:00:00",CRITICAL
Ord_1544,"2009-12-09 00:00:00","NOT SPECIFIED"
Ord_1563,"2009-12-09 00:00:00",CRITICAL
Ord_1960,"2009-12-09 00:00:00","NOT SPECIFIED"
Ord_3603,"2009-12-09 00:00:00",LOW
Ord_5156,"2009-12-09 00:00:00",LOW
Ord_3424,"2009-12-10 00:00:00","NOT SPECIFIED"
Ord_4310,"2009-12-10 00:00:00",LOW
Ord_2498,"2009-12-11 00:00:00",MEDIUM
Ord_3482,"2009-12-11 00:00:00",MEDIUM
Ord_4170,"2009-12-11 00:00:00",CRITICAL
Ord_632,"2009-12-12 00:00:00",MEDIUM
Ord_643,"2009-12-12 00:00:00",CRITICAL
Ord_1160,"2009-12-12 00:00:00",HIGH
Ord_1232,"2009-12-12 00:00:00",HIGH
Ord_1536,"2009-12-12 00:00:00",MEDIUM
Ord_1635,"2009-12-12 00:00:00",HIGH
Ord_3868,"2009-12-12 00:00:00",HIGH
Ord_3207,"2010-01-01 00:00:00",LOW
Ord_3520,"2010-01-01 00:00:00",MEDIUM
Ord_4664,"2010-01-01 00:00:00",MEDIUM
Ord_491,"2010-01-02 00:00:00",LOW
Ord_1614,"2010-01-02 00:00:00",HIGH
Ord_2250,"2010-01-02 00:00:00","NOT SPECIFIED"
Ord_4580,"2010-01-02 00:00:00","NOT SPECIFIED"
Ord_2332,"2010-01-03 00:00:00","NOT SPECIFIED"
Ord_2719,"2010-01-03 00:00:00","NOT SPECIFIED"
Ord_3149,"2010-01-03 00:00:00",MEDIUM
Ord_131,"2010-01-04 00:00:00",LOW
Ord_1600,"2010-01-04 00:00:00",CRITICAL
Ord_2168,"2010-01-04 00:00:00",HIGH
Ord_2710,"2010-01-04 00:00:00",MEDIUM
Ord_1663,"2010-01-05 00:00:00",CRITICAL
Ord_3432,"2010-01-05 00:00:00","NOT SPECIFIED"
Ord_4943,"2010-01-05 00:00:00",HIGH
Ord_343,"2010-01-06 00:00:00",MEDIUM
Ord_1989,"2010-01-06 00:00:00",LOW
Ord_3877,"2010-01-06 00:00:00",HIGH
Ord_2683,"2010-01-08 00:00:00",MEDIUM
Ord_269,"2010-01-09 00:00:00","NOT SPECIFIED"
Ord_1903,"2010-01-09 00:00:00",LOW
Ord_3751,"2010-01-09 00:00:00",MEDIUM
Ord_4734,"2010-01-09 00:00:00",LOW
Ord_527,"2010-01-10 00:00:00","NOT SPECIFIED"
Ord_2758,"2010-01-10 00:00:00",HIGH
Ord_956,"2010-01-11 00:00:00","NOT SPECIFIED"
Ord_2506,"2010-01-11 00:00:00",LOW
Ord_3160,"2010-01-11 00:00:00",LOW
Ord_4575,"2010-01-11 00:00:00",CRITICAL
Ord_5128,"2010-01-11 00:00:00",HIGH
Ord_1916,"2010-01-12 00:00:00",HIGH
Ord_2837,"2010-01-12 00:00:00",CRITICAL
Ord_3099,"2010-01-12 00:00:00",LOW
Ord_3998,"2010-01-12 00:00:00",MEDIUM
Ord_5160,"2010-01-12 00:00:00",CRITICAL
Ord_994,"2010-02-01 00:00:00",CRITICAL
Ord_1278,"2010-02-01 00:00:00",LOW
Ord_1871,"2010-02-01 00:00:00",LOW
Ord_3890,"2010-02-01 00:00:00",CRITICAL
Ord_263,"2010-02-02 00:00:00","NOT SPECIFIED"
Ord_690,"2010-02-02 00:00:00",CRITICAL
Ord_1274,"2010-02-02 00:00:00",LOW
Ord_3112,"2010-02-02 00:00:00","NOT SPECIFIED"
Ord_3850,"2010-02-02 00:00:00",LOW
Ord_5432,"2010-02-02 00:00:00","NOT SPECIFIED"
Ord_428,"2010-02-03 00:00:00",MEDIUM
Ord_534,"2010-02-03 00:00:00",CRITICAL
Ord_1143,"2010-02-03 00:00:00",MEDIUM
Ord_1481,"2010-02-03 00:00:00",HIGH
Ord_3943,"2010-02-03 00:00:00",CRITICAL
Ord_4355,"2010-02-03 00:00:00",MEDIUM
Ord_5487,"2010-02-03 00:00:00",MEDIUM
Ord_3731,"2010-02-04 00:00:00",MEDIUM
Ord_5170,"2010-02-04 00:00:00",LOW
Ord_786,"2010-02-05 00:00:00","NOT SPECIFIED"
Ord_3585,"2010-02-05 00:00:00",HIGH
Ord_4220,"2010-02-05 00:00:00",HIGH
Ord_2067,"2010-02-06 00:00:00",HIGH
Ord_3265,"2010-02-06 00:00:00","NOT SPECIFIED"
Ord_3911,"2010-02-08 00:00:00",CRITICAL
Ord_4629,"2010-02-08 00:00:00","NOT SPECIFIED"
Ord_2681,"2010-02-09 00:00:00",MEDIUM
Ord_3594,"2010-02-10 00:00:00",HIGH
Ord_4106,"2010-02-10 00:00:00",HIGH
Ord_5255,"2010-02-10 00:00:00","NOT SPECIFIED"
Ord_5442,"2010-02-10 00:00:00",HIGH
Ord_401,"2010-02-12 00:00:00",LOW
Ord_1744,"2010-02-12 00:00:00","NOT SPECIFIED"
Ord_2892,"2010-02-12 00:00:00",MEDIUM
Ord_4651,"2010-02-12 00:00:00",MEDIUM
Ord_1667,"2010-03-01 00:00:00","NOT SPECIFIED"
Ord_1813,"2010-03-01 00:00:00",MEDIUM
Ord_3251,"2010-03-01 00:00:00",LOW
Ord_3359,"2010-03-01 00:00:00",HIGH
Ord_1458,"2010-03-02 00:00:00",LOW
Ord_2563,"2010-03-02 00:00:00",HIGH
Ord_955,"2010-03-03 00:00:00",LOW
Ord_2055,"2010-03-03 00:00:00",MEDIUM
Ord_2098,"2010-03-03 00:00:00",LOW
Ord_2505,"2010-03-03 00:00:00",MEDIUM
Ord_3434,"2010-03-03 00:00:00",MEDIUM
Ord_507,"2010-03-04 00:00:00",HIGH
Ord_1064,"2010-03-04 00:00:00",CRITICAL
Ord_2014,"2010-03-04 00:00:00",LOW
Ord_4141,"2010-03-04 00:00:00",HIGH
Ord_353,"2010-03-05 00:00:00",CRITICAL
Ord_883,"2010-03-05 00:00:00",CRITICAL
Ord_4140,"2010-03-05 00:00:00",HIGH
Ord_587,"2010-03-06 00:00:00",HIGH
Ord_1722,"2010-03-06 00:00:00","NOT SPECIFIED"
Ord_2688,"2010-03-06 00:00:00","NOT SPECIFIED"
Ord_5490,"2010-03-06 00:00:00",MEDIUM
Ord_127,"2010-03-07 00:00:00",MEDIUM
Ord_257,"2010-03-07 00:00:00","NOT SPECIFIED"
Ord_2313,"2010-03-07 00:00:00",LOW
Ord_2935,"2010-03-07 00:00:00",HIGH
Ord_2948,"2010-03-07 00:00:00","NOT SPECIFIED"
Ord_4270,"2010-03-07 00:00:00",CRITICAL
Ord_4512,"2010-03-07 00:00:00",CRITICAL
Ord_4727,"2010-03-07 00:00:00",CRITICAL
Ord_5486,"2010-03-07 00:00:00",HIGH
Ord_411,"2010-03-08 00:00:00",CRITICAL
Ord_1730,"2010-03-08 00:00:00",HIGH
Ord_2289,"2010-03-08 00:00:00",CRITICAL
Ord_2724,"2010-03-08 00:00:00",HIGH
Ord_3110,"2010-03-08 00:00:00",MEDIUM
Ord_4584,"2010-03-08 00:00:00",CRITICAL
Ord_2377,"2010-03-09 00:00:00",CRITICAL
Ord_3529,"2010-03-09 00:00:00",HIGH
Ord_4345,"2010-03-09 00:00:00",CRITICAL
Ord_5000,"2010-03-09 00:00:00",MEDIUM
Ord_3929,"2010-03-10 00:00:00",CRITICAL
Ord_4307,"2010-03-10 00:00:00",LOW
Ord_4769,"2010-03-10 00:00:00","NOT SPECIFIED"
Ord_4976,"2010-03-10 00:00:00","NOT SPECIFIED"
Ord_5440,"2010-03-10 00:00:00",HIGH
Ord_1914,"2010-03-11 00:00:00",HIGH
Ord_3855,"2010-03-11 00:00:00",HIGH
Ord_441,"2010-03-12 00:00:00","NOT SPECIFIED"
Ord_1585,"2010-03-12 00:00:00","NOT SPECIFIED"
Ord_2115,"2010-03-12 00:00:00","NOT SPECIFIED"
Ord_2808,"2010-03-12 00:00:00","NOT SPECIFIED"
Ord_3337,"2010-03-12 00:00:00","NOT SPECIFIED"
Ord_1107,"2010-04-01 00:00:00",HIGH
Ord_3572,"2010-04-02 00:00:00","NOT SPECIFIED"
Ord_4025,"2010-04-02 00:00:00",CRITICAL
Ord_4135,"2010-04-02 00:00:00",MEDIUM
Ord_4150,"2010-04-02 00:00:00",CRITICAL
Ord_5496,"2010-04-02 00:00:00",MEDIUM
Ord_4401,"2010-04-03 00:00:00",MEDIUM
Ord_4582,"2010-04-03 00:00:00",LOW
Ord_3557,"2010-04-04 00:00:00",LOW
Ord_4665,"2010-04-04 00:00:00","NOT SPECIFIED"
Ord_3664,"2010-04-05 00:00:00",LOW
Ord_3813,"2010-04-05 00:00:00",CRITICAL
Ord_3960,"2010-04-05 00:00:00",CRITICAL
Ord_4079,"2010-04-05 00:00:00","NOT SPECIFIED"
Ord_47,"2010-04-06 00:00:00",LOW
Ord_2219,"2010-04-06 00:00:00",LOW
Ord_5293,"2010-04-06 00:00:00",HIGH
Ord_5329,"2010-04-06 00:00:00",LOW
Ord_538,"2010-04-07 00:00:00",HIGH
Ord_3033,"2010-04-07 00:00:00",CRITICAL
Ord_4316,"2010-04-07 00:00:00",HIGH
Ord_4433,"2010-04-07 00:00:00",LOW
Ord_4919,"2010-04-07 00:00:00","NOT SPECIFIED"
Ord_5098,"2010-04-07 00:00:00",HIGH
Ord_142,"2010-04-08 00:00:00",HIGH
Ord_374,"2010-04-08 00:00:00",MEDIUM
Ord_670,"2010-04-08 00:00:00",LOW
Ord_1501,"2010-04-08 00:00:00",LOW
Ord_1861,"2010-04-08 00:00:00",CRITICAL
Ord_3219,"2010-04-08 00:00:00",CRITICAL
Ord_3267,"2010-04-08 00:00:00",CRITICAL
Ord_3653,"2010-04-08 00:00:00","NOT SPECIFIED"
Ord_3854,"2010-04-08 00:00:00","NOT SPECIFIED"
Ord_2835,"2010-04-09 00:00:00",LOW
Ord_3403,"2010-04-09 00:00:00",MEDIUM
Ord_4278,"2010-04-09 00:00:00",HIGH
Ord_4874,"2010-04-09 00:00:00",MEDIUM
Ord_1133,"2010-04-10 00:00:00",MEDIUM
Ord_1651,"2010-04-10 00:00:00",CRITICAL
Ord_2282,"2010-04-10 00:00:00",CRITICAL
Ord_2709,"2010-04-10 00:00:00",CRITICAL
Ord_3114,"2010-04-10 00:00:00",LOW
Ord_549,"2010-04-11 00:00:00",HIGH
Ord_915,"2010-04-11 00:00:00",HIGH
Ord_1634,"2010-04-11 00:00:00","NOT SPECIFIED"
Ord_4468,"2010-04-11 00:00:00",LOW
Ord_5433,"2010-04-11 00:00:00",CRITICAL
Ord_438,"2010-04-12 00:00:00","NOT SPECIFIED"
Ord_1136,"2010-04-12 00:00:00",HIGH
Ord_2335,"2010-04-12 00:00:00",MEDIUM
Ord_2342,"2010-04-12 00:00:00",HIGH
Ord_2896,"2010-04-12 00:00:00",CRITICAL
Ord_590,"2010-05-01 00:00:00","NOT SPECIFIED"
Ord_600,"2010-05-01 00:00:00",HIGH
Ord_2631,"2010-05-01 00:00:00",HIGH
Ord_565,"2010-05-02 00:00:00","NOT SPECIFIED"
Ord_4912,"2010-05-02 00:00:00",MEDIUM
Ord_299,"2010-05-03 00:00:00","NOT SPECIFIED"
Ord_1605,"2010-05-03 00:00:00",HIGH
Ord_2361,"2010-05-03 00:00:00","NOT SPECIFIED"
Ord_4788,"2010-05-03 00:00:00",MEDIUM
Ord_2085,"2010-05-04 00:00:00",LOW
Ord_413,"2010-05-05 00:00:00",CRITICAL
Ord_2461,"2010-05-05 00:00:00",LOW
Ord_3246,"2010-05-05 00:00:00",HIGH
Ord_4363,"2010-05-05 00:00:00",MEDIUM
Ord_4611,"2010-05-05 00:00:00","NOT SPECIFIED"
Ord_4751,"2010-05-05 00:00:00",HIGH
Ord_314,"2010-05-06 00:00:00",HIGH
Ord_1347,"2010-05-06 00:00:00",MEDIUM
Ord_4609,"2010-05-06 00:00:00",CRITICAL
Ord_4987,"2010-05-06 00:00:00",CRITICAL
Ord_2095,"2010-05-07 00:00:00","NOT SPECIFIED"
Ord_1137,"2010-05-08 00:00:00",LOW
Ord_1411,"2010-05-08 00:00:00",CRITICAL
Ord_1763,"2010-05-08 00:00:00",CRITICAL
Ord_1092,"2010-05-09 00:00:00","NOT SPECIFIED"
Ord_5105,"2010-05-09 00:00:00",MEDIUM
Ord_5154,"2010-05-09 00:00:00","NOT SPECIFIED"
Ord_3693,"2010-05-10 00:00:00",LOW
Ord_555,"2010-05-11 00:00:00","NOT SPECIFIED"
Ord_660,"2010-05-11 00:00:00",HIGH
Ord_4650,"2010-05-11 00:00:00","NOT SPECIFIED"
Ord_117,"2010-05-12 00:00:00","NOT SPECIFIED"
Ord_1852,"2010-05-12 00:00:00",LOW
Ord_2807,"2010-05-12 00:00:00",HIGH
Ord_2932,"2010-05-12 00:00:00","NOT SPECIFIED"
Ord_3065,"2010-05-12 00:00:00","NOT SPECIFIED"
Ord_3817,"2010-05-12 00:00:00","NOT SPECIFIED"
Ord_4958,"2010-05-12 00:00:00",MEDIUM
Ord_4990,"2010-05-12 00:00:00","NOT SPECIFIED"
Ord_3378,"2010-06-01 00:00:00","NOT SPECIFIED"
Ord_4703,"2010-06-01 00:00:00",HIGH
Ord_210,"2010-06-02 00:00:00","NOT SPECIFIED"
Ord_251,"2010-06-02 00:00:00",LOW
Ord_311,"2010-06-02 00:00:00","NOT SPECIFIED"
Ord_2867,"2010-06-02 00:00:00",CRITICAL
Ord_5157,"2010-06-02 00:00:00",LOW
Ord_2674,"2010-06-03 00:00:00",CRITICAL
Ord_1447,"2010-06-04 00:00:00",MEDIUM
Ord_2215,"2010-06-04 00:00:00",MEDIUM
Ord_2962,"2010-06-04 00:00:00",CRITICAL
Ord_146,"2010-06-05 00:00:00",CRITICAL
Ord_771,"2010-06-05 00:00:00",LOW
Ord_2031,"2010-06-05 00:00:00",LOW
Ord_2346,"2010-06-05 00:00:00",MEDIUM
Ord_2975,"2010-06-05 00:00:00",MEDIUM
Ord_4869,"2010-06-05 00:00:00",HIGH
Ord_1155,"2010-06-06 00:00:00","NOT SPECIFIED"
Ord_3081,"2010-06-06 00:00:00","NOT SPECIFIED"
Ord_4760,"2010-06-06 00:00:00",LOW
Ord_5273,"2010-06-06 00:00:00",HIGH
Ord_381,"2010-06-08 00:00:00","NOT SPECIFIED"
Ord_3705,"2010-06-08 00:00:00",LOW
Ord_4876,"2010-06-08 00:00:00",CRITICAL
Ord_398,"2010-06-09 00:00:00","NOT SPECIFIED"
Ord_793,"2010-06-09 00:00:00",LOW
Ord_3192,"2010-06-09 00:00:00","NOT SPECIFIED"
Ord_4381,"2010-06-09 00:00:00","NOT SPECIFIED"
Ord_638,"2010-06-10 00:00:00",LOW
Ord_2155,"2010-06-10 00:00:00","NOT SPECIFIED"
Ord_2371,"2010-06-10 00:00:00",HIGH
Ord_2809,"2010-06-10 00:00:00",LOW
Ord_3308,"2010-06-10 00:00:00",LOW
Ord_5174,"2010-06-10 00:00:00",CRITICAL
Ord_1089,"2010-06-11 00:00:00",LOW
Ord_1923,"2010-06-11 00:00:00",LOW
Ord_4555,"2010-06-11 00:00:00","NOT SPECIFIED"
Ord_3614,"2010-06-12 00:00:00",CRITICAL
Ord_4787,"2010-06-12 00:00:00",HIGH
Ord_5318,"2010-06-12 00:00:00",LOW
Ord_1211,"2010-07-01 00:00:00",MEDIUM
Ord_1992,"2010-07-01 00:00:00",MEDIUM
Ord_4444,"2010-07-01 00:00:00",LOW
Ord_4753,"2010-07-01 00:00:00",LOW
Ord_1042,"2010-07-02 00:00:00",CRITICAL
Ord_2763,"2010-07-02 00:00:00",HIGH
Ord_5303,"2010-07-02 00:00:00",MEDIUM
Ord_5447,"2010-07-02 00:00:00",CRITICAL
Ord_259,"2010-07-03 00:00:00",MEDIUM
Ord_864,"2010-07-03 00:00:00",MEDIUM
Ord_1189,"2010-07-03 00:00:00",MEDIUM
Ord_1381,"2010-07-03 00:00:00","NOT SPECIFIED"
Ord_1787,"2010-07-03 00:00:00","NOT SPECIFIED"
Ord_2393,"2010-07-03 00:00:00","NOT SPECIFIED"
Ord_2609,"2010-07-03 00:00:00","NOT SPECIFIED"
Ord_2624,"2010-07-03 00:00:00",HIGH
Ord_3456,"2010-07-03 00:00:00",HIGH
Ord_4327,"2010-07-04 00:00:00",LOW
Ord_4385,"2010-07-04 00:00:00",CRITICAL
Ord_4577,"2010-07-04 00:00:00",MEDIUM
Ord_5089,"2010-07-04 00:00:00",HIGH
Ord_5387,"2010-07-04 00:00:00",LOW
Ord_203,"2010-07-05 00:00:00",CRITICAL
Ord_271,"2010-07-05 00:00:00",HIGH
Ord_327,"2010-07-05 00:00:00",CRITICAL
Ord_585,"2010-07-05 00:00:00",MEDIUM
Ord_1099,"2010-07-05 00:00:00",CRITICAL
Ord_2119,"2010-07-05 00:00:00",MEDIUM
Ord_5362,"2010-07-05 00:00:00",MEDIUM
Ord_238,"2010-07-06 00:00:00","NOT SPECIFIED"
Ord_688,"2010-07-06 00:00:00",CRITICAL
Ord_1673,"2010-07-06 00:00:00",LOW
Ord_2467,"2010-07-06 00:00:00",MEDIUM
Ord_5190,"2010-07-06 00:00:00",MEDIUM
Ord_659,"2010-07-07 00:00:00",HIGH
Ord_2767,"2010-07-07 00:00:00",HIGH
Ord_4605,"2010-07-07 00:00:00",CRITICAL
Ord_80,"2010-07-08 00:00:00",CRITICAL
Ord_2328,"2010-07-08 00:00:00",CRITICAL
Ord_3258,"2010-07-08 00:00:00","NOT SPECIFIED"
Ord_3794,"2010-07-08 00:00:00",MEDIUM
Ord_5376,"2010-07-08 00:00:00",LOW
Ord_629,"2010-07-09 00:00:00",LOW
Ord_2690,"2010-07-09 00:00:00",LOW
Ord_3117,"2010-07-09 00:00:00",CRITICAL
Ord_4429,"2010-07-09 00:00:00",HIGH
Ord_217,"2010-07-10 00:00:00",CRITICAL
Ord_2004,"2010-07-10 00:00:00","NOT SPECIFIED"
Ord_2897,"2010-07-10 00:00:00",HIGH
Ord_3048,"2010-07-10 00:00:00",HIGH
Ord_37,"2010-07-11 00:00:00",CRITICAL
Ord_2625,"2010-07-11 00:00:00",MEDIUM
Ord_5500,"2010-07-11 00:00:00",MEDIUM
Ord_137,"2010-07-12 00:00:00",CRITICAL
Ord_1153,"2010-07-12 00:00:00",MEDIUM
Ord_2594,"2010-07-12 00:00:00",MEDIUM
Ord_5441,"2010-07-12 00:00:00",HIGH
Ord_1864,"2010-08-01 00:00:00",CRITICAL
Ord_2627,"2010-08-01 00:00:00",HIGH
Ord_3636,"2010-08-01 00:00:00",MEDIUM
Ord_4648,"2010-08-01 00:00:00",LOW
Ord_2199,"2010-08-02 00:00:00",CRITICAL
Ord_2355,"2010-08-02 00:00:00",MEDIUM
Ord_4174,"2010-08-02 00:00:00",CRITICAL
Ord_30,"2010-08-03 00:00:00",MEDIUM
Ord_914,"2010-08-03 00:00:00",MEDIUM
Ord_1252,"2010-08-03 00:00:00",CRITICAL
Ord_1311,"2010-08-03 00:00:00",CRITICAL
Ord_1366,"2010-08-03 00:00:00",LOW
Ord_3571,"2010-08-04 00:00:00","NOT SPECIFIED"
Ord_4586,"2010-08-04 00:00:00","NOT SPECIFIED"
Ord_1130,"2010-08-05 00:00:00",LOW
Ord_2307,"2010-08-05 00:00:00",MEDIUM
Ord_51,"2010-08-06 00:00:00",MEDIUM
Ord_226,"2010-08-06 00:00:00",MEDIUM
Ord_3441,"2010-08-06 00:00:00",HIGH
Ord_4281,"2010-08-06 00:00:00",LOW
Ord_4568,"2010-08-06 00:00:00",LOW
Ord_4818,"2010-08-08 00:00:00",CRITICAL
Ord_1829,"2010-08-09 00:00:00",CRITICAL
Ord_3554,"2010-08-09 00:00:00",MEDIUM
Ord_2603,"2010-08-10 00:00:00","NOT SPECIFIED"
Ord_3375,"2010-08-10 00:00:00",LOW
Ord_3628,"2010-08-10 00:00:00","NOT SPECIFIED"
Ord_4482,"2010-08-10 00:00:00","NOT SPECIFIED"
Ord_5502,"2010-08-10 00:00:00","NOT SPECIFIED"
Ord_20,"2010-08-11 00:00:00",LOW
Ord_671,"2010-08-11 00:00:00","NOT SPECIFIED"
Ord_1047,"2010-08-11 00:00:00",HIGH
Ord_5123,"2010-08-11 00:00:00",CRITICAL
Ord_940,"2010-08-12 00:00:00",CRITICAL
Ord_1293,"2010-08-12 00:00:00",HIGH
Ord_3229,"2010-09-01 00:00:00",HIGH
Ord_4614,"2010-09-01 00:00:00",LOW
Ord_82,"2010-09-02 00:00:00",LOW
Ord_1590,"2010-09-02 00:00:00",MEDIUM
Ord_1719,"2010-09-02 00:00:00",CRITICAL
Ord_1579,"2010-09-03 00:00:00",CRITICAL
Ord_1927,"2010-09-03 00:00:00",LOW
Ord_1955,"2010-09-03 00:00:00",MEDIUM
Ord_3907,"2010-09-03 00:00:00",HIGH
Ord_4207,"2010-09-03 00:00:00",MEDIUM
Ord_5408,"2010-09-03 00:00:00","NOT SPECIFIED"
Ord_1462,"2010-09-04 00:00:00",HIGH
Ord_3364,"2010-09-04 00:00:00",HIGH
Ord_4941,"2010-09-04 00:00:00",HIGH
Ord_104,"2010-09-05 00:00:00","NOT SPECIFIED"
Ord_1588,"2010-09-05 00:00:00",MEDIUM
Ord_2261,"2010-09-05 00:00:00","NOT SPECIFIED"
Ord_219,"2010-09-06 00:00:00",MEDIUM
Ord_1626,"2010-09-06 00:00:00",LOW
Ord_1735,"2010-09-06 00:00:00",MEDIUM
Ord_3609,"2010-09-06 00:00:00",LOW
Ord_3939,"2010-09-06 00:00:00",CRITICAL
Ord_4856,"2010-09-06 00:00:00",MEDIUM
Ord_496,"2010-09-07 00:00:00",LOW
Ord_4467,"2010-09-07 00:00:00",HIGH
Ord_4524,"2010-09-07 00:00:00",MEDIUM
Ord_986,"2010-09-08 00:00:00",CRITICAL
Ord_1149,"2010-09-08 00:00:00",CRITICAL
Ord_2465,"2010-09-08 00:00:00",HIGH
Ord_3435,"2010-09-08 00:00:00",HIGH
Ord_5474,"2010-09-08 00:00:00","NOT SPECIFIED"
Ord_5505,"2010-09-08 00:00:00",MEDIUM
Ord_2971,"2010-09-09 00:00:00",HIGH
Ord_3044,"2010-09-09 00:00:00","NOT SPECIFIED"
Ord_3919,"2010-09-09 00:00:00","NOT SPECIFIED"
Ord_845,"2010-09-10 00:00:00",HIGH
Ord_980,"2010-09-10 00:00:00",CRITICAL
Ord_1230,"2010-09-10 00:00:00",HIGH
Ord_1718,"2010-09-10 00:00:00","NOT SPECIFIED"
Ord_3630,"2010-09-10 00:00:00",CRITICAL
Ord_3755,"2010-09-10 00:00:00",LOW
Ord_4266,"2010-09-10 00:00:00",LOW
Ord_824,"2010-09-11 00:00:00",LOW
Ord_2409,"2010-09-11 00:00:00",CRITICAL
Ord_2633,"2010-09-11 00:00:00",HIGH
Ord_2783,"2010-09-11 00:00:00",CRITICAL
Ord_3264,"2010-09-11 00:00:00",CRITICAL
Ord_3533,"2010-09-11 00:00:00",HIGH
Ord_3703,"2010-09-11 00:00:00",MEDIUM
Ord_5456,"2010-09-11 00:00:00",MEDIUM
Ord_27,"2010-09-12 00:00:00","NOT SPECIFIED"
Ord_1692,"2010-09-12 00:00:00","NOT SPECIFIED"
Ord_2197,"2010-09-12 00:00:00",MEDIUM
Ord_4858,"2010-09-12 00:00:00",HIGH
Ord_515,"2010-10-01 00:00:00","NOT SPECIFIED"
Ord_1353,"2010-10-01 00:00:00",MEDIUM
Ord_2412,"2010-10-01 00:00:00",LOW
Ord_2420,"2010-10-01 00:00:00",MEDIUM
Ord_4812,"2010-10-01 00:00:00",MEDIUM
Ord_5140,"2010-10-01 00:00:00",LOW
Ord_1226,"2010-10-02 00:00:00",MEDIUM
Ord_1388,"2010-10-02 00:00:00",MEDIUM
Ord_3766,"2010-10-02 00:00:00",LOW
Ord_4928,"2010-10-02 00:00:00",LOW
Ord_4957,"2010-10-02 00:00:00",HIGH
Ord_1630,"2010-10-03 00:00:00",MEDIUM
Ord_4009,"2010-10-03 00:00:00","NOT SPECIFIED"
Ord_817,"2010-10-04 00:00:00","NOT SPECIFIED"
Ord_2799,"2010-10-04 00:00:00",LOW
Ord_3711,"2010-10-04 00:00:00",MEDIUM
Ord_4380,"2010-10-04 00:00:00",LOW
Ord_4502,"2010-10-04 00:00:00",HIGH
Ord_4711,"2010-10-04 00:00:00",LOW
Ord_4717,"2010-10-04 00:00:00",MEDIUM
Ord_1157,"2010-10-05 00:00:00",HIGH
Ord_1766,"2010-10-05 00:00:00","NOT SPECIFIED"
Ord_4007,"2010-10-05 00:00:00",CRITICAL
Ord_4052,"2010-10-05 00:00:00",CRITICAL
Ord_4474,"2010-10-05 00:00:00",HIGH
Ord_1981,"2010-10-06 00:00:00",MEDIUM
Ord_2025,"2010-10-06 00:00:00",HIGH
Ord_2661,"2010-10-06 00:00:00","NOT SPECIFIED"
Ord_284,"2010-10-07 00:00:00",CRITICAL
Ord_359,"2010-10-08 00:00:00",MEDIUM
