ship_id,ship_mode,ship_date
SHP_4212,"REGULAR AIR","2011-04-07 00:00:00"
SHP_6418,"DELIVERY TRUCK","2011-04-07 00:00:00"
SHP_7580,"REGULAR AIR","2011-04-07 00:00:00"
SHP_1226,"DELIVERY TRUCK","2011-04-08 00:00:00"
SHP_4319,"REGULAR AIR","2011-04-08 00:00:00"
SHP_5614,"REGULAR AIR","2011-04-08 00:00:00"
SHP_6263,"REGULAR AIR","2011-04-08 00:00:00"
SHP_6619,"REGULAR AIR","2011-04-08 00:00:00"
SHP_231,"REGULAR AIR","2011-04-09 00:00:00"
SHP_232,"DELIVERY TRUCK","2011-04-09 00:00:00"
SHP_5524,"REGULAR AIR","2011-04-09 00:00:00"
SHP_6513,"REGULAR AIR","2011-04-09 00:00:00"
SHP_6646,"REGULAR AIR","2011-04-09 00:00:00"
SHP_6824,"REGULAR AIR","2011-04-09 00:00:00"
SHP_3551,"REGULAR AIR","2011-04-10 00:00:00"
SHP_4061,"REGULAR AIR","2011-04-10 00:00:00"
SHP_4929,"DELIVERY TRUCK","2011-04-10 00:00:00"
SHP_7249,"DELIVERY TRUCK","2011-04-10 00:00:00"
SHP_6657,"REGULAR AIR","2011-04-11 00:00:00"
SHP_7008,"DELIVERY TRUCK","2011-04-11 00:00:00"
SHP_7404,"REGULAR AIR","2011-04-11 00:00:00"
SHP_7453,"DELIVERY TRUCK","2011-04-11 00:00:00"
SHP_7651,"DELIVERY TRUCK","2011-04-11 00:00:00"
SHP_1522,"REGULAR AIR","2011-04-12 00:00:00"
SHP_2899,"REGULAR AIR","2011-05-01 00:00:00"
SHP_2979,"REGULAR AIR","2011-05-01 00:00:00"
SHP_3479,"REGULAR AIR","2011-05-01 00:00:00"
SHP_1145,"EXPRESS AIR","2011-05-02 00:00:00"
SHP_1338,"REGULAR AIR","2011-05-02 00:00:00"
SHP_1548,"EXPRESS AIR","2011-05-02 00:00:00"
SHP_1633,"REGULAR AIR","2011-05-02 00:00:00"
SHP_3789,"REGULAR AIR","2011-05-02 00:00:00"
SHP_4346,"REGULAR AIR","2011-05-02 00:00:00"
SHP_4961,"DELIVERY TRUCK","2011-05-02 00:00:00"
SHP_7425,"EXPRESS AIR","2011-05-02 00:00:00"
SHP_672,"EXPRESS AIR","2011-05-03 00:00:00"
SHP_2107,"DELIVERY TRUCK","2011-05-03 00:00:00"
SHP_2936,"REGULAR AIR","2011-05-03 00:00:00"
SHP_3997,"REGULAR AIR","2011-05-03 00:00:00"
SHP_4103,"EXPRESS AIR","2011-05-03 00:00:00"
SHP_6307,"REGULAR AIR","2011-05-03 00:00:00"
SHP_773,"REGULAR AIR","2011-05-04 00:00:00"
SHP_1115,"REGULAR AIR","2011-05-04 00:00:00"
SHP_3741,"REGULAR AIR","2011-05-04 00:00:00"
SHP_6847,"EXPRESS AIR","2011-05-04 00:00:00"
SHP_6943,"EXPRESS AIR","2011-05-04 00:00:00"
SHP_7501,"REGULAR AIR","2011-05-04 00:00:00"
SHP_1119,"DELIVERY TRUCK","2011-05-05 00:00:00"
SHP_2128,"REGULAR AIR","2011-05-05 00:00:00"
SHP_2197,"REGULAR AIR","2011-05-05 00:00:00"
SHP_2382,"REGULAR AIR","2011-05-05 00:00:00"
SHP_4413,"REGULAR AIR","2011-05-05 00:00:00"
SHP_4483,"REGULAR AIR","2011-05-05 00:00:00"
SHP_5342,"DELIVERY TRUCK","2011-05-05 00:00:00"
SHP_6521,"EXPRESS AIR","2011-05-05 00:00:00"
SHP_389,"REGULAR AIR","2011-05-06 00:00:00"
SHP_3566,"EXPRESS AIR","2011-05-06 00:00:00"
SHP_6471,"REGULAR AIR","2011-05-06 00:00:00"
SHP_6472,"EXPRESS AIR","2011-05-06 00:00:00"
SHP_97,"DELIVERY TRUCK","2011-05-07 00:00:00"
SHP_1011,"REGULAR AIR","2011-05-07 00:00:00"
SHP_2738,"DELIVERY TRUCK","2011-05-07 00:00:00"
SHP_4829,"REGULAR AIR","2011-05-07 00:00:00"
SHP_5763,"REGULAR AIR","2011-05-07 00:00:00"
SHP_5841,"REGULAR AIR","2011-05-07 00:00:00"
SHP_7581,"REGULAR AIR","2011-05-07 00:00:00"
SHP_1175,"REGULAR AIR","2011-05-08 00:00:00"
SHP_6123,"REGULAR AIR","2011-05-08 00:00:00"
SHP_7278,"REGULAR AIR","2011-05-08 00:00:00"
SHP_995,"DELIVERY TRUCK","2011-05-09 00:00:00"
SHP_4042,"REGULAR AIR","2011-05-09 00:00:00"
SHP_4043,"EXPRESS AIR","2011-05-09 00:00:00"
SHP_5525,"REGULAR AIR","2011-05-09 00:00:00"
SHP_6061,"REGULAR AIR","2011-05-09 00:00:00"
SHP_6514,"REGULAR AIR","2011-05-09 00:00:00"
SHP_400,"REGULAR AIR","2011-05-10 00:00:00"
SHP_2173,"REGULAR AIR","2011-05-10 00:00:00"
SHP_2907,"REGULAR AIR","2011-05-10 00:00:00"
SHP_3454,"REGULAR AIR","2011-05-10 00:00:00"
SHP_4928,"REGULAR AIR","2011-05-10 00:00:00"
SHP_6388,"REGULAR AIR","2011-05-10 00:00:00"
SHP_7141,"REGULAR AIR","2011-05-10 00:00:00"
SHP_404,"DELIVERY TRUCK","2011-05-11 00:00:00"
SHP_4392,"REGULAR AIR","2011-05-11 00:00:00"
SHP_5463,"REGULAR AIR","2011-05-12 00:00:00"
SHP_7178,"REGULAR AIR","2011-05-12 00:00:00"
SHP_418,"REGULAR AIR","2011-06-01 00:00:00"
SHP_3533,"REGULAR AIR","2011-06-01 00:00:00"
SHP_7383,"DELIVERY TRUCK","2011-06-01 00:00:00"
SHP_570,"REGULAR AIR","2011-06-02 00:00:00"
SHP_1451,"EXPRESS AIR","2011-06-02 00:00:00"
SHP_1549,"REGULAR AIR","2011-06-02 00:00:00"
SHP_1632,"REGULAR AIR","2011-06-02 00:00:00"
SHP_2210,"REGULAR AIR","2011-06-02 00:00:00"
SHP_4055,"DELIVERY TRUCK","2011-06-02 00:00:00"
SHP_4345,"DELIVERY TRUCK","2011-06-02 00:00:00"
SHP_5416,"REGULAR AIR","2011-06-02 00:00:00"
SHP_5789,"REGULAR AIR","2011-06-02 00:00:00"
SHP_6826,"REGULAR AIR","2011-06-02 00:00:00"
SHP_6854,"REGULAR AIR","2011-06-02 00:00:00"
SHP_673,"REGULAR AIR","2011-06-03 00:00:00"
SHP_812,"EXPRESS AIR","2011-06-03 00:00:00"
SHP_1411,"DELIVERY TRUCK","2011-06-03 00:00:00"
SHP_2108,"REGULAR AIR","2011-06-03 00:00:00"
SHP_3630,"REGULAR AIR","2011-06-03 00:00:00"
SHP_3669,"REGULAR AIR","2011-06-03 00:00:00"
SHP_7373,"REGULAR AIR","2011-06-03 00:00:00"
SHP_1719,"REGULAR AIR","2011-06-04 00:00:00"
SHP_4170,"EXPRESS AIR","2011-06-04 00:00:00"
SHP_6848,"REGULAR AIR","2011-06-04 00:00:00"
SHP_7540,"REGULAR AIR","2011-06-04 00:00:00"
SHP_544,"REGULAR AIR","2011-06-05 00:00:00"
SHP_1441,"DELIVERY TRUCK","2011-06-05 00:00:00"
SHP_2381,"REGULAR AIR","2011-06-05 00:00:00"
SHP_2742,"REGULAR AIR","2011-06-05 00:00:00"
SHP_3107,"REGULAR AIR","2011-06-05 00:00:00"
SHP_5014,"REGULAR AIR","2011-06-05 00:00:00"
SHP_5341,"EXPRESS AIR","2011-06-05 00:00:00"
SHP_5825,"REGULAR AIR","2011-06-05 00:00:00"
SHP_225,"REGULAR AIR","2011-06-06 00:00:00"
SHP_1467,"REGULAR AIR","2011-06-06 00:00:00"
SHP_4507,"REGULAR AIR","2011-06-06 00:00:00"
SHP_6487,"REGULAR AIR","2011-06-06 00:00:00"
SHP_6488,"EXPRESS AIR","2011-06-06 00:00:00"
SHP_1509,"REGULAR AIR","2011-06-07 00:00:00"
SHP_1700,"REGULAR AIR","2011-06-07 00:00:00"
SHP_1881,"REGULAR AIR","2011-06-07 00:00:00"
SHP_2036,"REGULAR AIR","2011-06-07 00:00:00"
SHP_4828,"EXPRESS AIR","2011-06-07 00:00:00"
SHP_5576,"REGULAR AIR","2011-06-07 00:00:00"
SHP_5624,"REGULAR AIR","2011-06-07 00:00:00"
SHP_7241,"REGULAR AIR","2011-06-07 00:00:00"
SHP_7614,"EXPRESS AIR","2011-06-07 00:00:00"
SHP_7615,"DELIVERY TRUCK","2011-06-07 00:00:00"
SHP_683,"REGULAR AIR","2011-06-08 00:00:00"
SHP_1052,"DELIVERY TRUCK","2011-06-08 00:00:00"
SHP_2880,"DELIVERY TRUCK","2011-06-08 00:00:00"
SHP_2883,"REGULAR AIR","2011-06-08 00:00:00"
SHP_6122,"EXPRESS AIR","2011-06-08 00:00:00"
SHP_2351,"REGULAR AIR","2011-06-09 00:00:00"
SHP_5708,"REGULAR AIR","2011-06-09 00:00:00"
SHP_5879,"EXPRESS AIR","2011-06-09 00:00:00"
SHP_6720,"REGULAR AIR","2011-06-09 00:00:00"
SHP_7219,"DELIVERY TRUCK","2011-06-09 00:00:00"
SHP_7505,"REGULAR AIR","2011-06-09 00:00:00"
SHP_1735,"REGULAR AIR","2011-06-10 00:00:00"
SHP_3495,"REGULAR AIR","2011-06-10 00:00:00"
SHP_5002,"REGULAR AIR","2011-06-10 00:00:00"
SHP_5218,"REGULAR AIR","2011-06-10 00:00:00"
SHP_5598,"REGULAR AIR","2011-06-10 00:00:00"
SHP_5599,"EXPRESS AIR","2011-06-10 00:00:00"
SHP_5629,"REGULAR AIR","2011-06-10 00:00:00"
SHP_4094,"DELIVERY TRUCK","2011-06-11 00:00:00"
SHP_7588,"REGULAR AIR","2011-06-11 00:00:00"
SHP_509,"REGULAR AIR","2011-06-12 00:00:00"
SHP_1523,"REGULAR AIR","2011-06-12 00:00:00"
SHP_2279,"REGULAR AIR","2011-06-12 00:00:00"
SHP_3806,"REGULAR AIR","2011-06-12 00:00:00"
SHP_5236,"REGULAR AIR","2011-06-12 00:00:00"
SHP_6152,"REGULAR AIR","2011-06-12 00:00:00"
SHP_6621,"REGULAR AIR","2011-06-12 00:00:00"
SHP_2853,"EXPRESS AIR","2011-07-01 00:00:00"
SHP_2855,"REGULAR AIR","2011-07-01 00:00:00"
SHP_2912,"REGULAR AIR","2011-07-01 00:00:00"
SHP_7384,"EXPRESS AIR","2011-07-01 00:00:00"
SHP_7500,"REGULAR AIR","2011-07-01 00:00:00"
SHP_2331,"DELIVERY TRUCK","2011-07-02 00:00:00"
SHP_2903,"DELIVERY TRUCK","2011-07-02 00:00:00"
SHP_4376,"DELIVERY TRUCK","2011-07-02 00:00:00"
SHP_6054,"EXPRESS AIR","2011-07-02 00:00:00"
SHP_6055,"REGULAR AIR","2011-07-02 00:00:00"
SHP_6185,"REGULAR AIR","2011-07-02 00:00:00"
SHP_6713,"EXPRESS AIR","2011-07-02 00:00:00"
SHP_3103,"REGULAR AIR","2011-07-03 00:00:00"
SHP_3412,"DELIVERY TRUCK","2011-07-03 00:00:00"
SHP_7237,"REGULAR AIR","2011-07-03 00:00:00"
SHP_7372,"REGULAR AIR","2011-07-03 00:00:00"
SHP_2702,"REGULAR AIR","2011-07-04 00:00:00"
SHP_3416,"REGULAR AIR","2011-07-04 00:00:00"
SHP_7541,"REGULAR AIR","2011-07-04 00:00:00"
SHP_25,"REGULAR AIR","2011-07-05 00:00:00"
SHP_1327,"REGULAR AIR","2011-07-05 00:00:00"
SHP_2199,"REGULAR AIR","2011-07-05 00:00:00"
SHP_5826,"REGULAR AIR","2011-07-05 00:00:00"
SHP_6336,"EXPRESS AIR","2011-07-05 00:00:00"
SHP_6863,"DELIVERY TRUCK","2011-07-05 00:00:00"
SHP_7263,"REGULAR AIR","2011-07-05 00:00:00"
SHP_7544,"DELIVERY TRUCK","2011-07-05 00:00:00"
SHP_7545,"REGULAR AIR","2011-07-05 00:00:00"
SHP_5582,"REGULAR AIR","2011-07-06 00:00:00"
SHP_6292,"REGULAR AIR","2011-07-06 00:00:00"
SHP_4213,"REGULAR AIR","2011-07-07 00:00:00"
SHP_4250,"REGULAR AIR","2011-07-07 00:00:00"
SHP_5329,"EXPRESS AIR","2011-07-07 00:00:00"
SHP_5625,"REGULAR AIR","2011-07-07 00:00:00"
SHP_6325,"REGULAR AIR","2011-07-07 00:00:00"
SHP_7616,"EXPRESS AIR","2011-07-07 00:00:00"
SHP_2525,"REGULAR AIR","2011-07-08 00:00:00"
SHP_894,"REGULAR AIR","2011-07-09 00:00:00"
SHP_1369,"REGULAR AIR","2011-07-09 00:00:00"
SHP_3022,"REGULAR AIR","2011-07-09 00:00:00"
SHP_3568,"EXPRESS AIR","2011-07-09 00:00:00"
SHP_3668,"REGULAR AIR","2011-07-09 00:00:00"
SHP_5540,"DELIVERY TRUCK","2011-07-09 00:00:00"
SHP_6647,"REGULAR AIR","2011-07-09 00:00:00"
SHP_1734,"REGULAR AIR","2011-07-10 00:00:00"
SHP_3043,"REGULAR AIR","2011-07-10 00:00:00"
SHP_5627,"REGULAR AIR","2011-07-10 00:00:00"
SHP_6542,"EXPRESS AIR","2011-07-10 00:00:00"
SHP_403,"REGULAR AIR","2011-07-11 00:00:00"
SHP_3041,"DELIVERY TRUCK","2011-07-11 00:00:00"
SHP_4430,"REGULAR AIR","2011-07-11 00:00:00"
SHP_7480,"REGULAR AIR","2011-07-11 00:00:00"
SHP_583,"EXPRESS AIR","2011-07-12 00:00:00"
SHP_2888,"REGULAR AIR","2011-07-12 00:00:00"
SHP_3126,"REGULAR AIR","2011-07-12 00:00:00"
SHP_3676,"EXPRESS AIR","2011-07-12 00:00:00"
SHP_3807,"EXPRESS AIR","2011-07-12 00:00:00"
SHP_4025,"REGULAR AIR","2011-07-12 00:00:00"
SHP_2854,"REGULAR AIR","2011-08-01 00:00:00"
SHP_2913,"DELIVERY TRUCK","2011-08-01 00:00:00"
SHP_3145,"DELIVERY TRUCK","2011-08-01 00:00:00"
SHP_4467,"REGULAR AIR","2011-08-01 00:00:00"
SHP_4559,"EXPRESS AIR","2011-08-01 00:00:00"
SHP_5052,"REGULAR AIR","2011-08-01 00:00:00"
SHP_183,"REGULAR AIR","2011-08-02 00:00:00"
SHP_655,"REGULAR AIR","2011-08-02 00:00:00"
SHP_2070,"REGULAR AIR","2011-08-02 00:00:00"
SHP_2332,"REGULAR AIR","2011-08-02 00:00:00"
SHP_4383,"EXPRESS AIR","2011-08-02 00:00:00"
SHP_4384,"REGULAR AIR","2011-08-02 00:00:00"
SHP_4847,"REGULAR AIR","2011-08-02 00:00:00"
SHP_5417,"REGULAR AIR","2011-08-02 00:00:00"
SHP_503,"REGULAR AIR","2011-08-03 00:00:00"
SHP_1256,"EXPRESS AIR","2011-08-03 00:00:00"
SHP_7566,"REGULAR AIR","2011-08-03 00:00:00"
SHP_4444,"REGULAR AIR","2011-08-04 00:00:00"
SHP_7022,"EXPRESS AIR","2011-08-04 00:00:00"
SHP_7492,"REGULAR AIR","2011-08-04 00:00:00"
SHP_7553,"REGULAR AIR","2011-08-04 00:00:00"
SHP_1443,"REGULAR AIR","2011-08-05 00:00:00"
SHP_2743,"DELIVERY TRUCK","2011-08-05 00:00:00"
SHP_3653,"REGULAR AIR","2011-08-05 00:00:00"
SHP_5013,"REGULAR AIR","2011-08-05 00:00:00"
SHP_5089,"REGULAR AIR","2011-08-05 00:00:00"
SHP_5499,"REGULAR AIR","2011-08-05 00:00:00"
SHP_6026,"EXPRESS AIR","2011-08-05 00:00:00"
SHP_7295,"REGULAR AIR","2011-08-05 00:00:00"
SHP_6473,"REGULAR AIR","2011-08-06 00:00:00"
SHP_6901,"REGULAR AIR","2011-08-06 00:00:00"
SHP_7386,"REGULAR AIR","2011-08-06 00:00:00"
SHP_2034,"REGULAR AIR","2011-08-07 00:00:00"
SHP_4251,"REGULAR AIR","2011-08-07 00:00:00"
SHP_5171,"DELIVERY TRUCK","2011-08-07 00:00:00"
SHP_5972,"REGULAR AIR","2011-08-07 00:00:00"
SHP_6645,"REGULAR AIR","2011-08-07 00:00:00"
SHP_522,"REGULAR AIR","2011-08-08 00:00:00"
SHP_963,"EXPRESS AIR","2011-08-08 00:00:00"
SHP_6459,"REGULAR AIR","2011-08-08 00:00:00"
SHP_7409,"REGULAR AIR","2011-08-08 00:00:00"
SHP_3955,"REGULAR AIR","2011-08-09 00:00:00"
SHP_4358,"REGULAR AIR","2011-08-09 00:00:00"
SHP_4359,"EXPRESS AIR","2011-08-09 00:00:00"
SHP_1806,"REGULAR AIR","2011-08-10 00:00:00"
SHP_1827,"REGULAR AIR","2011-08-10 00:00:00"
SHP_4017,"REGULAR AIR","2011-08-10 00:00:00"
SHP_5628,"DELIVERY TRUCK","2011-08-10 00:00:00"
SHP_3847,"REGULAR AIR","2011-08-11 00:00:00"
SHP_6006,"REGULAR AIR","2011-08-11 00:00:00"
SHP_6074,"REGULAR AIR","2011-08-11 00:00:00"
SHP_2186,"REGULAR AIR","2011-08-12 00:00:00"
SHP_2751,"REGULAR AIR","2011-08-12 00:00:00"
SHP_3127,"DELIVERY TRUCK","2011-08-12 00:00:00"
SHP_5954,"REGULAR AIR","2011-08-12 00:00:00"
SHP_6151,"REGULAR AIR","2011-08-12 00:00:00"
SHP_436,"REGULAR AIR","2011-09-01 00:00:00"
SHP_1173,"REGULAR AIR","2011-09-01 00:00:00"
SHP_3065,"REGULAR AIR","2011-09-01 00:00:00"
SHP_3799,"REGULAR AIR","2011-09-01 00:00:00"
SHP_3800,"EXPRESS AIR","2011-09-01 00:00:00"
SHP_5053,"DELIVERY TRUCK","2011-09-01 00:00:00"
SHP_5066,"REGULAR AIR","2011-09-01 00:00:00"
SHP_2211,"REGULAR AIR","2011-09-02 00:00:00"
SHP_3375,"REGULAR AIR","2011-09-02 00:00:00"
SHP_4846,"REGULAR AIR","2011-09-02 00:00:00"
SHP_6056,"REGULAR AIR","2011-09-02 00:00:00"
SHP_7589,"DELIVERY TRUCK","2011-09-02 00:00:00"
SHP_246,"REGULAR AIR","2011-09-03 00:00:00"
SHP_2986,"REGULAR AIR","2011-09-03 00:00:00"
SHP_3816,"REGULAR AIR","2011-09-03 00:00:00"
SHP_3817,"EXPRESS AIR","2011-09-03 00:00:00"
SHP_5473,"REGULAR AIR","2011-09-03 00:00:00"
SHP_6998,"DELIVERY TRUCK","2011-09-03 00:00:00"
SHP_407,"EXPRESS AIR","2011-09-04 00:00:00"
SHP_408,"REGULAR AIR","2011-09-04 00:00:00"
SHP_1041,"REGULAR AIR","2011-09-04 00:00:00"
SHP_1925,"REGULAR AIR","2011-09-04 00:00:00"
SHP_7224,"REGULAR AIR","2011-09-04 00:00:00"
SHP_7358,"REGULAR AIR","2011-09-04 00:00:00"
SHP_7700,"REGULAR AIR","2011-09-04 00:00:00"
SHP_1198,"REGULAR AIR","2011-09-05 00:00:00"
SHP_1326,"REGULAR AIR","2011-09-05 00:00:00"
SHP_2694,"REGULAR AIR","2011-09-05 00:00:00"
SHP_3381,"REGULAR AIR","2011-09-05 00:00:00"
SHP_156,"REGULAR AIR","2011-09-06 00:00:00"
SHP_6900,"REGULAR AIR","2011-09-06 00:00:00"
SHP_3840,"REGULAR AIR","2011-09-07 00:00:00"
SHP_3841,"EXPRESS AIR","2011-09-07 00:00:00"
SHP_4647,"REGULAR AIR","2011-09-07 00:00:00"
SHP_6380,"DELIVERY TRUCK","2011-09-07 00:00:00"
SHP_964,"REGULAR AIR","2011-09-08 00:00:00"
SHP_1917,"REGULAR AIR","2011-09-08 00:00:00"
SHP_2051,"REGULAR AIR","2011-09-08 00:00:00"
SHP_4515,"REGULAR AIR","2011-09-08 00:00:00"
SHP_4835,"REGULAR AIR","2011-09-08 00:00:00"
SHP_1199,"REGULAR AIR","2011-09-09 00:00:00"
SHP_1428,"REGULAR AIR","2011-09-09 00:00:00"
SHP_1429,"DELIVERY TRUCK","2011-09-09 00:00:00"
SHP_1579,"REGULAR AIR","2011-09-09 00:00:00"
SHP_2239,"REGULAR AIR","2011-09-09 00:00:00"
SHP_7314,"REGULAR AIR","2011-09-10 00:00:00"
SHP_1176,"EXPRESS AIR","2011-09-11 00:00:00"
SHP_1177,"REGULAR AIR","2011-09-11 00:00:00"
SHP_1495,"REGULAR AIR","2011-09-11 00:00:00"
SHP_1535,"REGULAR AIR","2011-09-11 00:00:00"
SHP_3249,"DELIVERY TRUCK","2011-09-11 00:00:00"
SHP_584,"REGULAR AIR","2011-09-12 00:00:00"
SHP_1569,"REGULAR AIR","2011-09-12 00:00:00"
SHP_2184,"DELIVERY TRUCK","2011-09-12 00:00:00"
SHP_2185,"REGULAR AIR","2011-09-12 00:00:00"
SHP_3337,"REGULAR AIR","2011-09-12 00:00:00"
SHP_4849,"REGULAR AIR","2011-09-12 00:00:00"
SHP_5484,"REGULAR AIR","2011-09-12 00:00:00"
SHP_6149,"REGULAR AIR","2011-09-12 00:00:00"
SHP_306,"REGULAR AIR","2011-10-01 00:00:00"
SHP_575,"REGULAR AIR","2011-10-01 00:00:00"
SHP_3798,"REGULAR AIR","2011-10-01 00:00:00"
SHP_4269,"EXPRESS AIR","2011-10-01 00:00:00"
SHP_4466,"DELIVERY TRUCK","2011-10-01 00:00:00"
SHP_6275,"REGULAR AIR","2011-10-01 00:00:00"
SHP_6551,"REGULAR AIR","2011-10-01 00:00:00"
SHP_1492,"REGULAR AIR","2011-10-02 00:00:00"
SHP_2071,"REGULAR AIR","2011-10-02 00:00:00"
SHP_3299,"REGULAR AIR","2011-10-02 00:00:00"
SHP_3462,"REGULAR AIR","2011-10-02 00:00:00"
SHP_3975,"REGULAR AIR","2011-10-02 00:00:00"
SHP_7216,"EXPRESS AIR","2011-10-02 00:00:00"
SHP_7364,"EXPRESS AIR","2011-10-02 00:00:00"
SHP_980,"REGULAR AIR","2011-10-03 00:00:00"
SHP_1355,"REGULAR AIR","2011-10-03 00:00:00"
SHP_5472,"REGULAR AIR","2011-10-03 00:00:00"
SHP_6999,"REGULAR AIR","2011-10-03 00:00:00"
SHP_2069,"EXPRESS AIR","2011-10-04 00:00:00"
SHP_3821,"DELIVERY TRUCK","2011-10-04 00:00:00"
SHP_4825,"EXPRESS AIR","2011-10-04 00:00:00"
SHP_5639,"EXPRESS AIR","2011-10-04 00:00:00"
SHP_7225,"REGULAR AIR","2011-10-04 00:00:00"
SHP_7699,"EXPRESS AIR","2011-10-04 00:00:00"
SHP_236,"REGULAR AIR","2011-10-05 00:00:00"
SHP_874,"REGULAR AIR","2011-10-05 00:00:00"
SHP_4341,"REGULAR AIR","2011-10-05 00:00:00"
SHP_5322,"REGULAR AIR","2011-10-05 00:00:00"
SHP_2727,"EXPRESS AIR","2011-10-06 00:00:00"
SHP_2927,"REGULAR AIR","2011-10-06 00:00:00"
SHP_5581,"REGULAR AIR","2011-10-06 00:00:00"
SHP_6787,"REGULAR AIR","2011-10-06 00:00:00"
SHP_6902,"REGULAR AIR","2011-10-06 00:00:00"
SHP_46,"REGULAR AIR","2011-10-07 00:00:00"
SHP_7073,"REGULAR AIR","2011-10-07 00:00:00"
SHP_7294,"REGULAR AIR","2011-10-07 00:00:00"
SHP_195,"DELIVERY TRUCK","2011-10-08 00:00:00"
SHP_213,"REGULAR AIR","2011-10-08 00:00:00"
SHP_214,"EXPRESS AIR","2011-10-08 00:00:00"
SHP_523,"REGULAR AIR","2011-10-08 00:00:00"
SHP_1918,"REGULAR AIR","2011-10-08 00:00:00"
SHP_4714,"DELIVERY TRUCK","2011-10-08 00:00:00"
SHP_163,"EXPRESS AIR","2011-10-09 00:00:00"
SHP_1205,"REGULAR AIR","2011-10-09 00:00:00"
SHP_2985,"EXPRESS AIR","2011-10-09 00:00:00"
SHP_5878,"REGULAR AIR","2011-10-09 00:00:00"
SHP_5981,"REGULAR AIR","2011-10-09 00:00:00"
SHP_6115,"EXPRESS AIR","2011-10-09 00:00:00"
SHP_122,"REGULAR AIR","2011-10-10 00:00:00"
SHP_860,"REGULAR AIR","2011-10-10 00:00:00"
SHP_1118,"EXPRESS AIR","2011-10-10 00:00:00"
SHP_3251,"REGULAR AIR","2011-10-10 00:00:00"
SHP_5612,"REGULAR AIR","2011-10-10 00:00:00"
SHP_7315,"REGULAR AIR","2011-10-10 00:00:00"
SHP_7411,"REGULAR AIR","2011-10-11 00:00:00"
SHP_2183,"EXPRESS AIR","2011-10-12 00:00:00"
SHP_2613,"REGULAR AIR","2011-10-12 00:00:00"
SHP_4848,"EXPRESS AIR","2011-10-12 00:00:00"
SHP_5459,"REGULAR AIR","2011-10-12 00:00:00"
SHP_5485,"REGULAR AIR","2011-10-12 00:00:00"
SHP_6701,"REGULAR AIR","2011-10-12 00:00:00"
SHP_940,"REGULAR AIR","2011-11-01 00:00:00"
SHP_1100,"REGULAR AIR","2011-11-01 00:00:00"
SHP_1662,"REGULAR AIR","2011-11-01 00:00:00"
SHP_1911,"REGULAR AIR","2011-11-01 00:00:00"
SHP_1912,"DELIVERY TRUCK","2011-11-01 00:00:00"
SHP_5400,"DELIVERY TRUCK","2011-11-01 00:00:00"
SHP_6088,"REGULAR AIR","2011-11-01 00:00:00"
SHP_3365,"REGULAR AIR","2011-11-02 00:00:00"
SHP_6029,"REGULAR AIR","2011-11-02 00:00:00"
SHP_7598,"EXPRESS AIR","2011-11-02 00:00:00"
SHP_22,"REGULAR AIR","2011-11-03 00:00:00"
SHP_608,"REGULAR AIR","2011-11-03 00:00:00"
SHP_2223,"DELIVERY TRUCK","2011-11-03 00:00:00"
SHP_4536,"EXPRESS AIR","2011-11-03 00:00:00"
SHP_4870,"REGULAR AIR","2011-11-03 00:00:00"
SHP_7628,"EXPRESS AIR","2011-11-03 00:00:00"
SHP_120,"REGULAR AIR","2011-11-04 00:00:00"
SHP_797,"REGULAR AIR","2011-11-04 00:00:00"
SHP_1042,"DELIVERY TRUCK","2011-11-04 00:00:00"
SHP_1953,"REGULAR AIR","2011-11-04 00:00:00"
SHP_4211,"REGULAR AIR","2011-11-04 00:00:00"
SHP_4824,"EXPRESS AIR","2011-11-04 00:00:00"
SHP_6202,"REGULAR AIR","2011-11-04 00:00:00"
SHP_7082,"REGULAR AIR","2011-11-04 00:00:00"
SHP_875,"REGULAR AIR","2011-11-05 00:00:00"
SHP_2879,"DELIVERY TRUCK","2011-11-05 00:00:00"
SHP_5371,"EXPRESS AIR","2011-11-05 00:00:00"
SHP_5405,"EXPRESS AIR","2011-11-05 00:00:00"
SHP_7687,"DELIVERY TRUCK","2011-11-05 00:00:00"
SHP_376,"REGULAR AIR","2011-11-06 00:00:00"
SHP_1364,"REGULAR AIR","2011-11-06 00:00:00"
SHP_3740,"EXPRESS AIR","2011-11-06 00:00:00"
SHP_3855,"REGULAR AIR","2011-11-06 00:00:00"
SHP_4334,"EXPRESS AIR","2011-11-06 00:00:00"
SHP_6289,"EXPRESS AIR","2011-11-06 00:00:00"
SHP_6786,"REGULAR AIR","2011-11-06 00:00:00"
SHP_270,"REGULAR AIR","2011-11-07 00:00:00"
SHP_66,"REGULAR AIR","2011-11-08 00:00:00"
SHP_194,"REGULAR AIR","2011-11-08 00:00:00"
SHP_328,"REGULAR AIR","2011-11-08 00:00:00"
SHP_791,"REGULAR AIR","2011-11-08 00:00:00"
SHP_4002,"DELIVERY TRUCK","2011-11-08 00:00:00"
SHP_4180,"REGULAR AIR","2011-11-08 00:00:00"
SHP_4332,"REGULAR AIR","2011-11-08 00:00:00"
SHP_470,"REGULAR AIR","2011-11-09 00:00:00"
SHP_1300,"REGULAR AIR","2011-11-09 00:00:00"
SHP_1907,"REGULAR AIR","2011-11-09 00:00:00"
SHP_3066,"REGULAR AIR","2011-11-09 00:00:00"
SHP_3394,"DELIVERY TRUCK","2011-11-09 00:00:00"
SHP_31,"REGULAR AIR","2011-11-10 00:00:00"
